526251259,"[[[43.1390858], [-77.7663601]], [[43.1390787], [-77.7659346]], [[43.1389777], [-77.7659378]], [[43.1389782], [-77.7659681]], [[43.1387235], [-77.765976]], [[43.1387241], [-77.766014]], [[43.1386945], [-77.7660149]], [[43.1386973], [-77.7661829]], [[43.1387355], [-77.7661817]], [[43.1387361], [-77.7662175]], [[43.1390038], [-77.7662091]], [[43.1390063], [-77.7663625]], [[43.1390858], [-77.7663601]]]"
560227742,"[[[43.1583434], [-77.752786]], [[43.158321], [-77.7520769]], [[43.1581579], [-77.7520866]], [[43.1581491], [-77.751808]], [[43.1583023], [-77.7517989]], [[43.1582727], [-77.7508616]], [[43.15887], [-77.7508261]], [[43.1589308], [-77.7527512]], [[43.1583434], [-77.752786]]]"
560227748,"[[[43.1582004], [-77.7414682]], [[43.1582269], [-77.7415258]], [[43.1582378], [-77.7415922]], [[43.1582318], [-77.7416599]], [[43.1582095], [-77.7417207]], [[43.1581767], [-77.7417649]], [[43.1581355], [-77.7417927]], [[43.15809], [-77.7418016]], [[43.1580447], [-77.7417906]], [[43.1580042], [-77.7417609]], [[43.1579725], [-77.7417153]], [[43.1579528], [-77.7416584]], [[43.1579469], [-77.7415959]], [[43.1579556], [-77.741534]], [[43.1579803], [-77.7414749]], [[43.158018], [-77.7414306]], [[43.1580644], [-77.7414063]], [[43.1581141], [-77.7414047]], [[43.1581613], [-77.7414262]], [[43.1582004], [-77.7414682]]]"
560227749,"[[[43.1581709], [-77.7460597]], [[43.1582324], [-77.7461538]], [[43.1582691], [-77.7462697]], [[43.1582772], [-77.7463955]], [[43.1582559], [-77.7465184]], [[43.1582074], [-77.7466258]], [[43.1581317], [-77.7467106]], [[43.1580396], [-77.7467559]], [[43.1579418], [-77.7467562]], [[43.1578495], [-77.7467117]], [[43.1577734], [-77.7466274]], [[43.1577223], [-77.7465131]], [[43.157702], [-77.7463819]], [[43.157715], [-77.746249]], [[43.1577596], [-77.7461297]], [[43.157826], [-77.7460421]], [[43.1579092], [-77.7459878]], [[43.1580006], [-77.7459723]], [[43.1580909], [-77.7459971]], [[43.1581709], [-77.7460597]]]"
598625346,"[[[43.1403956], [-77.7139306]], [[43.1404045], [-77.7133939]], [[43.1400692], [-77.7133817]], [[43.1400663], [-77.7136745]], [[43.1401553], [-77.7136826]], [[43.1401434], [-77.7139225]], [[43.1403956], [-77.7139306]]]"
598625347,"[[[43.1394611], [-77.7138777]], [[43.1394729], [-77.7132354]], [[43.1391377], [-77.7132191]], [[43.1391317], [-77.7134549]], [[43.1392059], [-77.7134671]], [[43.1392059], [-77.7138777]], [[43.1394611], [-77.7138777]]]"
598625351,"[[[43.1388478], [-77.7146649]], [[43.1388478], [-77.7145197]], [[43.1386205], [-77.7145127]], [[43.1386179], [-77.7140525]], [[43.1379877], [-77.7140171]], [[43.1379645], [-77.715263]], [[43.1383441], [-77.7152949]], [[43.1383416], [-77.7153975]], [[43.1385275], [-77.7154117]], [[43.1385301], [-77.715309]], [[43.1385998], [-77.7153232]], [[43.1386076], [-77.7148489]], [[43.1387961], [-77.7148631]], [[43.1387935], [-77.7146613]], [[43.1388478], [-77.7146649]]]"
598625352,"[[[43.1390028], [-77.7165011]], [[43.1390095], [-77.7162207]], [[43.1388701], [-77.7162207]], [[43.1388656], [-77.7161437]], [[43.1385711], [-77.7161314]], [[43.1385733], [-77.7165258]], [[43.1388566], [-77.716535]], [[43.1388634], [-77.716495]], [[43.1390028], [-77.7165011]]]"
599876026,"[[[43.1517976], [-77.7313589]], [[43.1514923], [-77.7313535]], [[43.1514943], [-77.7311684]], [[43.1514179], [-77.7311604]], [[43.1513886], [-77.731088]], [[43.1513455], [-77.7310826]], [[43.1513318], [-77.7313267]], [[43.1512301], [-77.7313267]], [[43.1512321], [-77.7313723]], [[43.1511166], [-77.7313723]], [[43.1511205], [-77.7313347]], [[43.1510011], [-77.7313294]], [[43.1510011], [-77.7309914]], [[43.1510148], [-77.7306186]], [[43.1511851], [-77.7306508]], [[43.151189], [-77.730683]], [[43.1515745], [-77.730683]], [[43.1515725], [-77.7307312]], [[43.1517447], [-77.7307366]], [[43.1517467], [-77.730809]], [[43.1518426], [-77.7308037]], [[43.1518406], [-77.7309807]], [[43.1517467], [-77.7310209]], [[43.1517447], [-77.7311362]], [[43.1517956], [-77.7311389]], [[43.1517976], [-77.7313589]]]"
599876031,"[[[43.151931], [-77.7298278]], [[43.1519333], [-77.7293704]], [[43.1512621], [-77.7293642]], [[43.1512598], [-77.7298216]], [[43.151931], [-77.7298278]]]"
